species,common_name,lat,lon,year,state_code
red_kangaroo,Red Kangaroo,-31.3801,136.5,1992,SA
red_kangaroo,Red Kangaroo,-30.125,133.8655,2011,SA
red_kangaroo,Red Kangaroo,-30.5123,149.3342,2018,NSW
red_kangaroo,Red Kangaroo,-32.1441,135.8294,2021,SA
red_kangaroo,Red Kangaroo,-29.8801,138.04,2001,SA
red_kangaroo,Red Kangaroo,-27.7201,134.78,2006,SA
red_kangaroo,Red Kangaroo,-30.125,135.2244,2012,SA
red_kangaroo,Red Kangaroo,-29.3755,134.1819,2009,SA
red_kangaroo,Red Kangaroo,-32.3801,139.1,1992,SA
red_kangaroo,Red Kangaroo,-34.4667,145.6167,1960,NSW
red_kangaroo,Red Kangaroo,-32.375,138.0453,2010,SA
red_kangaroo,Red Kangaroo,-31.125,136.2861,2008,SA
red_kangaroo,Red Kangaroo,-31.9391,140.0765,2023,SA
red_kangaroo,Red Kangaroo,-24.609,133.5533,2013,NT
red_kangaroo,Red Kangaroo,-31.054,148.1142,2002,NSW
red_kangaroo,Red Kangaroo,-29.8801,139.09,2003,SA
red_kangaroo,Red Kangaroo,-31.9371,140.137,2021,SA
red_kangaroo,Red Kangaroo,-32.6583,135.4804,2022,SA
red_kangaroo,Red Kangaroo,-30.25,134.7208,2013,SA
red_kangaroo,Red Kangaroo,-31.45,143.65,1966,NSW
red_kangaroo,Red Kangaroo,-31.2999,138.8008,2019,SA
red_kangaroo,Red Kangaroo,-30.8801,139.23,1987,SA
red_kangaroo,Red Kangaroo,-23.5667,131.1833,1962,NT
red_kangaroo,Red Kangaroo,-32.5315,135.5113,2022,SA
red_kangaroo,Red Kangaroo,-31.1301,136.26,1984,SA
red_kangaroo,Red Kangaroo,-31.4146,138.71,2007,SA
red_kangaroo,Red Kangaroo,-31.0406,142.2001,1993,NSW
red_kangaroo,Red Kangaroo,-32.6301,140.01,1998,SA
red_kangaroo,Red Kangaroo,-30.8801,139.27,1987,SA
red_kangaroo,Red Kangaroo,-34.4667,145.6167,1963,NSW
red_kangaroo,Red Kangaroo,-34.2051,145.1528,2003,NSW
red_kangaroo,Red Kangaroo,-31.1105,138.8301,2021,SA
red_kangaroo,Red Kangaroo,-31.6301,135.56,2003,SA
red_kangaroo,Red Kangaroo,-32.3801,140.77,1998,SA
red_kangaroo,Red Kangaroo,-31.3274,138.6296,2023,SA
red_kangaroo,Red Kangaroo,-31.9235,140.0731,2020,SA
red_kangaroo,Red Kangaroo,-34.2746,142.7554,2022,NSW
red_kangaroo,Red Kangaroo,-33.875,139.8083,2014,SA
red_kangaroo,Red Kangaroo,-31.9371,140.137,2023,SA
red_kangaroo,Red Kangaroo,-27.1501,133.88,1996,SA
red_kangaroo,Red Kangaroo,-27.2701,134.22,1999,SA
red_kangaroo,Red Kangaroo,-30.8801,139.35,1995,SA
red_kangaroo,Red Kangaroo,-32.1681,135.7127,2022,SA
red_kangaroo,Red Kangaroo,-31.9923,139.9745,2021,SA
red_kangaroo,Red Kangaroo,-29.8801,139.18,2005,SA
red_kangaroo,Red Kangaroo,-29.6275,133.8048,2009,SA
red_kangaroo,Red Kangaroo,-28.875,134.0121,2013,SA
red_kangaroo,Red Kangaroo,-34.2252,142.6976,2019,NSW
red_kangaroo,Red Kangaroo,-30.3801,134.51,2007,SA
red_kangaroo,Red Kangaroo,-31.1301,135.0,1994,SA
red_kangaroo,Red Kangaroo,-30.3565,139.2418,2022,SA
red_kangaroo,Red Kangaroo,-32.1653,135.7315,2022,SA
red_kangaroo,Red Kangaroo,-31.6301,137.96,1998,SA
red_kangaroo,Red Kangaroo,-31.8801,139.83,1989,SA
red_kangaroo,Red Kangaroo,-31.3801,137.28,2002,SA
red_kangaroo,Red Kangaroo,-31.9733,140.3121,2023,SA
red_kangaroo,Red Kangaroo,-31.6301,136.55,1995,SA
red_kangaroo,Red Kangaroo,-31.5001,140.74,1994,SA
red_kangaroo,Red Kangaroo,-32.1301,139.47,1991,SA
red_kangaroo,Red Kangaroo,-31.3801,136.25,2004,SA
red_kangaroo,Red Kangaroo,-30.6301,136.89,2005,SA
red_kangaroo,Red Kangaroo,-32.1301,139.53,1981,SA
red_kangaroo,Red Kangaroo,-31.9371,140.137,2023,SA
red_kangaroo,Red Kangaroo,-31.244,138.7519,2010,SA
red_kangaroo,Red Kangaroo,-32.0189,140.0588,2023,SA
red_kangaroo,Red Kangaroo,-33.4375,139.2176,2013,SA
red_kangaroo,Red Kangaroo,-31.9638,140.3564,2023,SA
red_kangaroo,Red Kangaroo,-31.375,140.1203,2013,SA
red_kangaroo,Red Kangaroo,-29.4422,147.9034,1997,NSW
red_kangaroo,Red Kangaroo,-31.2153,138.6587,2009,SA
red_kangaroo,Red Kangaroo,-31.4184,138.6994,2018,SA
red_kangaroo,Red Kangaroo,-32.3801,140.03,2007,SA
red_kangaroo,Red Kangaroo,-30.3553,139.2266,2023,SA
red_kangaroo,Red Kangaroo,-31.989,140.0729,2021,SA
red_kangaroo,Red Kangaroo,-30.5485,139.383,2016,SA
red_kangaroo,Red Kangaroo,-31.3083,138.7991,2016,SA
red_kangaroo,Red Kangaroo,-32.0052,140.179,2005,SA
red_kangaroo,Red Kangaroo,-19.0998,137.761,1999,NT
red_kangaroo,Red Kangaroo,-34.2662,142.776,2017,NSW
red_kangaroo,Red Kangaroo,-30.0659,138.1445,2024,SA
red_kangaroo,Red Kangaroo,-31.8913,140.107,2021,SA
red_kangaroo,Red Kangaroo,-30.8801,138.03,1997,SA
red_kangaroo,Red Kangaroo,-31.5196,142.6007,2000,NSW
red_kangaroo,Red Kangaroo,-30.6211,149.1367,2019,NSW
red_kangaroo,Red Kangaroo,-31.8801,137.86,1987,SA
red_kangaroo,Red Kangaroo,-31.8801,140.97,1988,SA
red_kangaroo,Red Kangaroo,-31.125,135.2647,2014,SA
red_kangaroo,Red Kangaroo,-29.875,139.3287,2008,SA
red_kangaroo,Red Kangaroo,-30.3565,139.2418,2017,SA
red_kangaroo,Red Kangaroo,-31.2983,138.823,2017,SA
red_kangaroo,Red Kangaroo,-32.8177,136.0247,2019,SA
red_kangaroo,Red Kangaroo,-29.6301,133.88,1996,SA
red_kangaroo,Red Kangaroo,-30.1301,139.69,1986,SA
red_kangaroo,Red Kangaroo,-30.5802,139.4402,2023,SA
red_kangaroo,Red Kangaroo,-30.6301,134.89,2003,SA
red_kangaroo,Red Kangaroo,-31.9065,140.0817,2023,SA
red_kangaroo,Red Kangaroo,-32.1301,137.29,1983,SA
red_kangaroo,Red Kangaroo,-24.25,115.5,,WA
red_kangaroo,Red Kangaroo,-31.8738,139.7332,2016,SA
red_kangaroo,Red Kangaroo,-33.3888,139.5584,1992,SA
red_kangaroo,Red Kangaroo,-31.1301,136.08,1982,SA
red_kangaroo,Red Kangaroo,-30.5671,139.1518,2023,SA
red_kangaroo,Red Kangaroo,-31.3622,138.6213,2019,SA
red_kangaroo,Red Kangaroo,-33.375,139.2863,2012,SA
red_kangaroo,Red Kangaroo,-34.259,142.5891,2016,NSW
red_kangaroo,Red Kangaroo,-22.5,136.2565,1999,NT
red_kangaroo,Red Kangaroo,-31.9228,140.1365,2022,SA
red_kangaroo,Red Kangaroo,-31.9065,140.0817,2023,SA
red_kangaroo,Red Kangaroo,-20.3986,129.3013,1985,NT
red_kangaroo,Red Kangaroo,-31.289,138.7414,2010,SA
red_kangaroo,Red Kangaroo,-34.1746,142.5422,2019,NSW
red_kangaroo,Red Kangaroo,-29.875,135.7583,2014,SA
red_kangaroo,Red Kangaroo,-34.2594,142.5573,2025,NSW
red_kangaroo,Red Kangaroo,-32.6301,138.45,1999,SA
red_kangaroo,Red Kangaroo,-32.7751,135.9554,2019,SA
red_kangaroo,Red Kangaroo,-31.1301,136.83,1980,SA
red_kangaroo,Red Kangaroo,-34.2279,142.7944,2018,NSW
red_kangaroo,Red Kangaroo,-22.188,135.2025,1993,NT
red_kangaroo,Red Kangaroo,-29.8763,133.6182,2010,SA
red_kangaroo,Red Kangaroo,-32.6301,138.74,1998,SA
red_kangaroo,Red Kangaroo,-32.6811,135.6537,2016,SA
red_kangaroo,Red Kangaroo,-32.6301,139.95,1981,SA
red_kangaroo,Red Kangaroo,-27.9501,134.43,2000,SA
red_kangaroo,Red Kangaroo,-33.8801,140.52,1984,SA
red_kangaroo,Red Kangaroo,-29.3801,134.19,1982,SA
red_kangaroo,Red Kangaroo,-31.6292,140.4063,2017,SA
red_kangaroo,Red Kangaroo,-30.3845,136.3781,2007,SA
red_kangaroo,Red Kangaroo,-31.9065,140.0817,2023,SA
red_kangaroo,Red Kangaroo,-24.8475,144.7497,,QLD
red_kangaroo,Red Kangaroo,-29.6301,135.16,2000,SA
red_kangaroo,Red Kangaroo,-34.2153,140.3913,2004,SA
red_kangaroo,Red Kangaroo,-33.4434,139.1028,1999,SA
red_kangaroo,Red Kangaroo,-30.3801,139.74,1995,SA
red_kangaroo,Red Kangaroo,-30.625,134.495,2015,SA
red_kangaroo,Red Kangaroo,-32.1301,139.25,1987,SA
red_kangaroo,Red Kangaroo,-29.6664,147.6342,2024,NSW
red_kangaroo,Red Kangaroo,-32.1875,140.0451,2014,SA
red_kangaroo,Red Kangaroo,-32.3801,140.42,1998,SA
red_kangaroo,Red Kangaroo,-30.3801,138.09,2007,SA
red_kangaroo,Red Kangaroo,-34.18,141.2,1967,VIC
red_kangaroo,Red Kangaroo,-30.6301,135.87,2005,SA
red_kangaroo,Red Kangaroo,-32.8738,138.4049,2016,SA
red_kangaroo,Red Kangaroo,-34.1837,142.6718,2019,NSW
red_kangaroo,Red Kangaroo,-31.8801,139.95,1986,SA
red_kangaroo,Red Kangaroo,-29.8875,133.5885,2009,SA
red_kangaroo,Red Kangaroo,-33.2323,140.7115,1992,SA
red_kangaroo,Red Kangaroo,-34.2252,142.6976,2022,NSW
red_kangaroo,Red Kangaroo,-31.8801,137.35,1979,SA
red_kangaroo,Red Kangaroo,-32.625,138.1451,2008,SA
red_kangaroo,Red Kangaroo,-29.1301,135.1,1998,SA
red_kangaroo,Red Kangaroo,-32.1653,135.7315,2021,SA
red_kangaroo,Red Kangaroo,-31.8736,137.6055,2016,SA
red_kangaroo,Red Kangaroo,-29.875,138.8487,2012,SA
red_kangaroo,Red Kangaroo,-32.6301,135.82,1986,SA
red_kangaroo,Red Kangaroo,-29.7686,135.5312,2014,SA
red_kangaroo,Red Kangaroo,-32.3801,135.41,1994,SA
red_kangaroo,Red Kangaroo,-32.1301,137.88,1995,SA
red_kangaroo,Red Kangaroo,-31.3801,140.73,1999,SA
red_kangaroo,Red Kangaroo,-31.8801,139.58,2000,SA
red_kangaroo,Red Kangaroo,-33.8801,140.86,1988,SA
red_kangaroo,Red Kangaroo,-30.5714,139.0296,2023,SA
red_kangaroo,Red Kangaroo,-31.6301,138.86,1993,SA
red_kangaroo,Red Kangaroo,-31.989,140.0729,2022,SA
red_kangaroo,Red Kangaroo,-29.8801,137.82,1992,SA
red_kangaroo,Red Kangaroo,-31.989,140.0729,2020,SA
red_kangaroo,Red Kangaroo,-31.9149,140.1123,2022,SA
red_kangaroo,Red Kangaroo,-31.375,140.4929,2010,SA
red_kangaroo,Red Kangaroo,-32.0489,140.162,2019,SA
red_kangaroo,Red Kangaroo,-26.8886,129.9278,2004,SA
red_kangaroo,Red Kangaroo,-27.2701,133.92,1998,SA
red_kangaroo,Red Kangaroo,-31.2799,138.7809,2019,SA
red_kangaroo,Red Kangaroo,-30.2227,140.8818,1996,SA
red_kangaroo,Red Kangaroo,-30.1301,134.13,1996,SA
red_kangaroo,Red Kangaroo,-26.5833,120.2333,,WA
red_kangaroo,Red Kangaroo,-31.45,143.65,1966,NSW
red_kangaroo,Red Kangaroo,-30.5682,139.2964,2016,SA
red_kangaroo,Red Kangaroo,-25.7486,133.8026,1993,NT
red_kangaroo,Red Kangaroo,-31.9471,140.0985,2022,SA
red_kangaroo,Red Kangaroo,-31.3801,137.51,1995,SA
red_kangaroo,Red Kangaroo,-34.2237,142.5501,2017,NSW
red_kangaroo,Red Kangaroo,-30.0979,131.4684,2004,SA
red_kangaroo,Red Kangaroo,-23.5167,133.2667,1962,NT
red_kangaroo,Red Kangaroo,-30.875,134.7409,2014,SA
red_kangaroo,Red Kangaroo,-22.2182,138.2024,1993,QLD
red_kangaroo,Red Kangaroo,-30.6238,139.58,2016,SA
red_kangaroo,Red Kangaroo,-30.6301,139.51,2004,SA
red_kangaroo,Red Kangaroo,-32.8801,140.31,1986,SA
red_kangaroo,Red Kangaroo,-32.0177,140.1033,2022,SA
red_kangaroo,Red Kangaroo,-28.8801,134.44,1994,SA
red_kangaroo,Red Kangaroo,-32.3801,140.79,1979,SA
red_kangaroo,Red Kangaroo,-30.8801,139.35,1983,SA
red_kangaroo,Red Kangaroo,-31.3801,139.16,2005,SA
red_kangaroo,Red Kangaroo,-31.6301,135.62,1980,SA
red_kangaroo,Red Kangaroo,-31.9391,140.0765,2022,SA
red_kangaroo,Red Kangaroo,-30.6301,137.96,2005,SA
red_kangaroo,Red Kangaroo,-31.6301,136.91,2004,SA
red_kangaroo,Red Kangaroo,-23.5167,133.2667,1962,NT
red_kangaroo,Red Kangaroo,-24.0604,132.739,2001,NT
red_kangaroo,Red Kangaroo,-30.3801,136.22,1995,SA
red_kangaroo,Red Kangaroo,-31.989,140.0729,2021,SA
red_kangaroo,Red Kangaroo,-33.1817,140.5505,2023,SA
red_kangaroo,Red Kangaroo,-30.125,134.294,2011,SA
red_kangaroo,Red Kangaroo,-32.1171,141.8069,2023,NSW
red_kangaroo,Red Kangaroo,-34.2266,142.7135,2019,NSW
red_kangaroo,Red Kangaroo,-23.9661,142.3688,2025,QLD
red_kangaroo,Red Kangaroo,-31.08,141.7,1968,NSW
red_kangaroo,Red Kangaroo,-31.661,147.5972,2003,NSW
red_kangaroo,Red Kangaroo,-31.8735,138.4887,2016,SA
red_kangaroo,Red Kangaroo,-32.1301,140.67,1998,SA
red_kangaroo,Red Kangaroo,-30.8801,135.54,1999,SA
red_kangaroo,Red Kangaroo,-29.6301,134.84,1995,SA
red_kangaroo,Red Kangaroo,-34.2372,142.6916,2022,NSW
red_kangaroo,Red Kangaroo,-31.3083,138.7991,2021,SA
red_kangaroo,Red Kangaroo,-24.8907,144.7578,1992,QLD
red_kangaroo,Red Kangaroo,-30.375,135.0567,2014,SA
red_kangaroo,Red Kangaroo,-30.0697,138.0006,2023,SA
red_kangaroo,Red Kangaroo,-30.4815,137.1953,2020,SA
red_kangaroo,Red Kangaroo,-30.948,147.5589,2006,NSW
red_kangaroo,Red Kangaroo,-19.8,137.7909,1999,NT
red_kangaroo,Red Kangaroo,-27.9501,134.69,2002,SA
red_kangaroo,Red Kangaroo,-31.989,140.0729,2021,SA
red_kangaroo,Red Kangaroo,-31.3735,137.7019,2018,SA
red_kangaroo,Red Kangaroo,-29.875,133.0835,2008,SA
red_kangaroo,Red Kangaroo,-31.0448,138.5594,2020,SA
red_kangaroo,Red Kangaroo,-31.989,140.0729,2023,SA
red_kangaroo,Red Kangaroo,-31.3801,136.13,1994,SA
red_kangaroo,Red Kangaroo,-33.8801,140.81,2003,SA
red_kangaroo,Red Kangaroo,-31.4184,138.6994,2022,SA
red_kangaroo,Red Kangaroo,-31.2797,138.7914,2017,SA
red_kangaroo,Red Kangaroo,-23.5167,133.2667,1962,NT
red_kangaroo,Red Kangaroo,-32.1301,139.9733,2020,SA
red_kangaroo,Red Kangaroo,-31.9704,140.0729,2020,SA
red_kangaroo,Red Kangaroo,-29.6172,148.3418,1995,NSW
red_kangaroo,Red Kangaroo,-30.3801,134.55,2001,SA
red_kangaroo,Red Kangaroo,-30.6385,139.4115,2020,SA
red_kangaroo,Red Kangaroo,-35.092,139.1565,2025,SA
red_kangaroo,Red Kangaroo,-32.1301,140.01,2001,SA
red_kangaroo,Red Kangaroo,-31.4185,138.5582,2019,SA
red_kangaroo,Red Kangaroo,-32.0079,139.9637,2021,SA
red_kangaroo,Red Kangaroo,-31.9983,139.8909,2019,SA
red_kangaroo,Red Kangaroo,-30.3801,133.49,1981,SA
red_kangaroo,Red Kangaroo,-29.8741,133.4696,2009,SA
red_kangaroo,Red Kangaroo,-31.2716,138.6318,2018,SA
red_kangaroo,Red Kangaroo,-32.3801,139.04,1993,SA
red_kangaroo,Red Kangaroo,-25.1576,143.1346,2016,QLD
red_kangaroo,Red Kangaroo,-30.4132,139.4204,2022,SA
red_kangaroo,Red Kangaroo,-30.8801,139.41,2006,SA
red_kangaroo,Red Kangaroo,-30.1301,133.47,1982,SA
red_kangaroo,Red Kangaroo,-31.8801,140.1,2003,SA
red_kangaroo,Red Kangaroo,-32.1221,140.2416,2023,SA
red_kangaroo,Red Kangaroo,-31.2642,138.8707,2004,SA
red_kangaroo,Red Kangaroo,-30.1301,135.59,2000,SA
red_kangaroo,Red Kangaroo,-31.6301,139.4,1991,SA
red_kangaroo,Red Kangaroo,-30.3553,139.2266,2021,SA
red_kangaroo,Red Kangaroo,-29.6558,127.0706,1984,WA
red_kangaroo,Red Kangaroo,-30.3801,134.14,1992,SA
red_kangaroo,Red Kangaroo,-31.3801,140.04,1984,SA
red_kangaroo,Red Kangaroo,-32.0406,140.0199,2022,SA
red_kangaroo,Red Kangaroo,-17.8035,136.0158,1999,NT
red_kangaroo,Red Kangaroo,-34.2372,142.6916,2022,NSW
red_kangaroo,Red Kangaroo,-34.1983,142.5169,2021,NSW
red_kangaroo,Red Kangaroo,-30.6111,149.1459,2020,NSW
red_kangaroo,Red Kangaroo,-34.2372,142.6916,2018,NSW
red_kangaroo,Red Kangaroo,-31.6235,139.6044,2016,SA
red_kangaroo,Red Kangaroo,-30.375,136.4281,2018,SA
red_kangaroo,Red Kangaroo,-30.2501,135.1,2002,SA
red_kangaroo,Red Kangaroo,-31.3801,138.21,1993,SA
red_kangaroo,Red Kangaroo,-31.989,140.0729,2020,SA
red_kangaroo,Red Kangaroo,-29.6301,135.73,1995,SA
red_kangaroo,Red Kangaroo,-29.8801,138.62,2003,SA
red_kangaroo,Red Kangaroo,-30.6301,134.51,1981,SA
red_kangaroo,Red Kangaroo,-31.6301,139.31,2007,SA
red_kangaroo,Red Kangaroo,-34.2372,142.6916,2017,NSW
red_kangaroo,Red Kangaroo,-31.3801,139.45,2000,SA
red_kangaroo,Red Kangaroo,-30.569,139.1425,2023,SA
red_kangaroo,Red Kangaroo,-31.6301,135.51,1991,SA
red_kangaroo,Red Kangaroo,-24.8013,135.6645,2001,NT
red_kangaroo,Red Kangaroo,-33.8801,140.97,1984,SA
red_kangaroo,Red Kangaroo,-34.2372,142.6916,2022,NSW
red_kangaroo,Red Kangaroo,-31.8801,138.08,1996,SA
red_kangaroo,Red Kangaroo,-30.1301,135.55,1980,SA
red_kangaroo,Red Kangaroo,-31.3457,138.8084,2018,SA
red_kangaroo,Red Kangaroo,-30.6301,135.88,1986,SA
red_kangaroo,Red Kangaroo,-28.8801,134.53,2006,SA
red_kangaroo,Red Kangaroo,-32.3801,139.41,1982,SA
red_kangaroo,Red Kangaroo,-31.6301,137.98,1979,SA
red_kangaroo,Red Kangaroo,-31.3801,138.99,1983,SA
red_kangaroo,Red Kangaroo,-31.875,138.1096,2011,SA
red_kangaroo,Red Kangaroo,-32.3801,138.65,1989,SA
red_kangaroo,Red Kangaroo,-32.118,139.9075,2022,SA
red_kangaroo,Red Kangaroo,-29.8801,137.69,1991,SA
red_kangaroo,Red Kangaroo,-31.8801,140.25,1984,SA
red_kangaroo,Red Kangaroo,-29.875,138.8652,2013,SA
red_kangaroo,Red Kangaroo,-31.2849,138.6819,2020,SA
red_kangaroo,Red Kangaroo,-29.7837,139.7375,1994,SA
red_kangaroo,Red Kangaroo,-26.4836,131.2026,1993,SA
red_kangaroo,Red Kangaroo,-34.5292,139.9628,2008,SA
red_kangaroo,Red Kangaroo,-30.3801,133.72,1987,SA
red_kangaroo,Red Kangaroo,-29.8801,133.89,1994,SA
red_kangaroo,Red Kangaroo,-32.0286,140.1138,2023,SA
red_kangaroo,Red Kangaroo,-31.1301,139.55,2003,SA
red_kangaroo,Red Kangaroo,-31.9842,140.2094,2023,SA
red_kangaroo,Red Kangaroo,-34.1978,142.5812,2018,NSW
red_kangaroo,Red Kangaroo,-32.7538,139.7432,2017,SA
red_kangaroo,Red Kangaroo,-30.4182,139.228,2021,SA
red_kangaroo,Red Kangaroo,-31.6301,135.67,2000,SA
red_kangaroo,Red Kangaroo,-34.2804,142.5416,2018,NSW
red_kangaroo,Red Kangaroo,-30.6236,135.548,2016,SA
red_kangaroo,Red Kangaroo,-31.6301,134.6,2006,SA
red_kangaroo,Red Kangaroo,-23.5167,133.2667,1962,NT
red_kangaroo,Red Kangaroo,-30.47,139.4708,2024,SA
red_kangaroo,Red Kangaroo,-31.6301,140.61,2004,SA
red_kangaroo,Red Kangaroo,-32.6301,135.25,1989,SA
red_kangaroo,Red Kangaroo,-31.1301,135.34,1992,SA
red_kangaroo,Red Kangaroo,-31.4275,138.7038,2016,SA
red_kangaroo,Red Kangaroo,-32.1745,135.8236,2022,SA
red_kangaroo,Red Kangaroo,-29.6301,139.65,1983,SA
red_kangaroo,Red Kangaroo,-34.6734,142.3831,2016,VIC
red_kangaroo,Red Kangaroo,-32.7368,135.943,2019,SA
red_kangaroo,Red Kangaroo,-30.8735,138.4388,2016,SA
red_kangaroo,Red Kangaroo,-22.5241,143.0788,2016,QLD
red_kangaroo,Red Kangaroo,-30.5024,145.5829,1994,NSW
red_kangaroo,Red Kangaroo,-30.3801,138.41,1991,SA
red_kangaroo,Red Kangaroo,-31.8801,139.29,2002,SA
red_kangaroo,Red Kangaroo,-34.2589,142.6859,2017,NSW
red_kangaroo,Red Kangaroo,-30.5716,139.1326,2023,SA
red_kangaroo,Red Kangaroo,-30.6301,135.47,1996,SA
red_kangaroo,Red Kangaroo,-22.6953,133.699,2005,NT
red_kangaroo,Red Kangaroo,-32.0626,140.6347,2020,SA
red_kangaroo,Red Kangaroo,-33.3985,142.4018,2012,NSW
red_kangaroo,Red Kangaroo,-33.3125,139.1722,2014,SA
red_kangaroo,Red Kangaroo,-29.1102,147.2232,1991,NSW
red_kangaroo,Red Kangaroo,-31.989,140.0729,2020,SA
red_kangaroo,Red Kangaroo,-30.3599,139.2515,2021,SA
red_kangaroo,Red Kangaroo,-31.3535,138.5823,2019,SA
red_kangaroo,Red Kangaroo,-31.1301,138.91,1996,SA
red_kangaroo,Red Kangaroo,-31.3799,142.6016,2000,NSW
red_kangaroo,Red Kangaroo,-32.0019,140.1936,2023,SA
red_kangaroo,Red Kangaroo,-29.6301,138.19,1996,SA
red_kangaroo,Red Kangaroo,-32.3801,137.62,1984,SA
red_kangaroo,Red Kangaroo,-32.1164,139.9174,2020,SA
red_kangaroo,Red Kangaroo,-33.1301,140.37,2005,SA
red_kangaroo,Red Kangaroo,-30.6301,138.14,1994,SA
red_kangaroo,Red Kangaroo,-30.125,135.1238,2010,SA
red_kangaroo,Red Kangaroo,-31.989,140.0729,2020,SA
red_kangaroo,Red Kangaroo,-31.125,135.5138,2015,SA
red_kangaroo,Red Kangaroo,-23.5167,133.2667,,NT
red_kangaroo,Red Kangaroo,-32.875,139.4214,2011,SA
red_kangaroo,Red Kangaroo,-31.3801,140.06,2004,SA
red_kangaroo,Red Kangaroo,-31.4258,138.5771,2019,SA
red_kangaroo,Red Kangaroo,-31.3735,137.706,2014,SA
red_kangaroo,Red Kangaroo,-33.1301,139.08,1988,SA
red_kangaroo,Red Kangaroo,-21.9578,131.2806,2018,NT
red_kangaroo,Red Kangaroo,-30.1301,138.84,1999,SA
red_kangaroo,Red Kangaroo,-32.0242,140.4221,2023,SA
red_kangaroo,Red Kangaroo,-32.4912,135.5757,2020,SA
red_kangaroo,Red Kangaroo,-34.2771,142.7864,2022,NSW
red_kangaroo,Red Kangaroo,-27.0333,134.2219,2013,SA
red_kangaroo,Red Kangaroo,-30.3801,138.23,1987,SA
red_kangaroo,Red Kangaroo,-30.3734,139.8381,2016,SA
red_kangaroo,Red Kangaroo,-33.8769,140.6787,2017,SA
red_kangaroo,Red Kangaroo,-34.2666,142.7433,2017,NSW
red_kangaroo,Red Kangaroo,-18.5,135.6615,1999,NT
red_kangaroo,Red Kangaroo,-31.0956,138.8098,2023,SA
red_kangaroo,Red Kangaroo,-29.3301,138.37,2006,SA
red_kangaroo,Red Kangaroo,-32.125,135.6625,2014,SA
red_kangaroo,Red Kangaroo,-22.8993,134.6817,1999,NT
red_kangaroo,Red Kangaroo,-29.1301,134.0,2004,SA
red_kangaroo,Red Kangaroo,-21.4173,147.2611,2022,QLD
red_kangaroo,Red Kangaroo,-31.439,138.7275,2016,SA
red_kangaroo,Red Kangaroo,-30.1317,139.5713,2018,SA
red_kangaroo,Red Kangaroo,-30.0038,148.0961,1995,NSW
red_kangaroo,Red Kangaroo,-34.1746,142.5422,2019,NSW
red_kangaroo,Red Kangaroo,-32.8801,137.21,1990,SA
red_kangaroo,Red Kangaroo,-30.5751,139.0397,2022,SA
red_kangaroo,Red Kangaroo,-29.6301,138.58,1980,SA
red_kangaroo,Red Kangaroo,-22.6948,134.2935,2006,NT
red_kangaroo,Red Kangaroo,-32.1128,140.3029,2022,SA
red_kangaroo,Red Kangaroo,-34.2275,142.7782,2018,NSW
red_kangaroo,Red Kangaroo,-31.3801,134.8,2000,SA
red_kangaroo,Red Kangaroo,-31.4958,138.6416,2019,SA
red_kangaroo,Red Kangaroo,-30.4665,139.2128,2021,SA
red_kangaroo,Red Kangaroo,-31.2078,138.7427,2007,SA
red_kangaroo,Red Kangaroo,-30.1318,139.6137,2016,SA
red_kangaroo,Red Kangaroo,-27.6201,134.17,1996,SA
red_kangaroo,Red Kangaroo,-31.1301,139.14,1997,SA
eastern_grey_kangaroo,Eastern Grey Kangaroo,-33.0203,150.0292,2024,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-36.1145,144.7269,2023,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-29.5753,153.3306,2013,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-37.7902,144.2097,1960,VIC
eastern_grey_kangaroo,Eastern Grey Kangaroo,-30.5826,149.1735,2019,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-35.3488,149.2438,2024,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-34.1396,148.6359,2014,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-35.9164,147.7387,2022,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-23.5775,149.2007,,QLD
eastern_grey_kangaroo,Eastern Grey Kangaroo,-37.4977,145.1081,1999,VIC
eastern_grey_kangaroo,Eastern Grey Kangaroo,-32.1897,152.3329,2017,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-38.8151,146.2657,2023,VIC
eastern_grey_kangaroo,Eastern Grey Kangaroo,-33.8047,150.852,2023,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-30.5673,150.1664,2023,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-33.7919,150.026,2022,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-29.9542,150.7612,2021,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-30.5801,149.2582,2019,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-30.0138,152.1756,2012,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-33.0003,150.0292,2024,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-34.1649,150.5884,2015,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-34.4721,150.3328,2020,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-35.3779,149.3221,2015,NSW
